# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA
6225	DogulDomKundialang	village, town, settlement	pòró
6226	DonnoSo	village, town, settlement	à+ndá
6227	JamsayGourou	village, town, settlement	àná
6228	JamsayDouentza	village, town, settlement	àná
6229	JamsayMondoro	village, town, settlement	àná
6230	Mombo	village, town, settlement	dú+gù
6231	BonduSoNajamba	village, town, settlement	sɔ̀n+jɔ̌ɔ̌
6232	BonduSoNajamba	village, town, settlement	njěn
6233	Nanga	village, town, settlement	ìsê
6234	Penange	village, town, settlement	dù+gù
6235	PergeTegu	village, town, settlement	àlá
6236	TebulUre	village, town, settlement	dá+mbá
6237	Tiranige	village, town, settlement	ìjò
6238	TogoKan	village, town, settlement	àná
6239	TommoSoTongoTongo	village, town, settlement	dám+má
6240	ToroTegu	village, town, settlement	àlá
6241	YandaDom	village, town, settlement	dà+má
6242	YornoSo	village, town, settlement	àná
#
13307	BankanTey	voice (of sb), characteristic call (of animal)	kɔ́mù+rⁿɔ̀
13308	BenTey	voice (of sb), characteristic call (of animal)	kɔ́ɔ́rⁿɔ̀
13309	Bunoge	voice (of sb), characteristic call (of animal)	kólà
13310	DonnoSo	voice (of sb), characteristic call (of animal)	mɛ̌ɛ̌
13311	JamsayDouentza	voice (of sb), characteristic call (of animal)	mírⁿé
13312	Mombo	voice (of sb), characteristic call (of animal)	nɔ́lɔ́
13313	BonduSoNajamba	voice (of sb), characteristic call (of animal)	yɔ�ɔ�
13314	Nanga	voice (of sb), characteristic call (of animal)	mírⁿâ
13315	PergeTegu	voice (of sb), characteristic call (of animal)	mírⁿé
13316	Tiranige	voice (of sb), characteristic call (of animal)	míní+yɛ́
13317	TogoKan	voice (of sb), characteristic call (of animal)	mírⁿí
13318	TommoSoTongoTongo	voice (of sb), characteristic call (of animal)	mìyɛ́
13319	ToroTegu	voice (of sb), characteristic call (of animal)	mìrá
13320	ToroTegu	voice (of sb), characteristic call (of animal)	m̀bì+rá
13321	YandaDom	voice (of sb), characteristic call (of animal)	mìrⁿà
13322	YornoSo	voice (of sb), characteristic call (of animal)	mɛ̌ɛ̌+ⁿ
#
2826	BankanTey	vomir, emit vomit	gúr+à+gùr+á
2827	BenTey	vomir, emit vomit	gúr+ɔ̀+gùr+ɔ́
2828	Bunoge	vomir, emit vomit	sûs+û+sɛ̂+ɛ̂
2829	DogulDomBendiely	vomir, emit vomit	wɛ̀s+ɛ́
2830	DogulDomKundialang	vomir, emit vomit	wɛ́s+ɛ̀
2831	DonnoSo	vomir, emit vomit	wèd+éè+wɛ̀d+ɛ́
2832	JamsayGourou	vomir, emit vomit	tɔ̌y+tɔ́+ɔ́
2833	JamsayDouentza	vomir, emit vomit	tɔ̌y+tɔ́+ɔ́
2834	JamsayMondoro	vomir, emit vomit	tɔ̌y+tɔ́+ɔ́
2835	BonduSoNajamba	vomir, emit vomit	ùl+è
2836	Nanga	vomir, emit vomit	úrôúr+ó
2837	Penange	vomir, emit vomit	sɔ́ɔ́s+wɛ́+ɛ́
2838	PergeTegu	vomir, emit vomit	gúr+ɔ̀+gùr+ɔ́
2839	TebulUre	vomir, emit vomit	gúl+á+gùl+ɔ́
2840	Tiranige	vomir, emit vomit	énj+íɛ́+nj+ɔ́
2841	TogoKan	vomir, emit vomit	gúr+ɔ́+gùr+ɔ́
2842	TommoSoTongoTongo	vomir, emit vomit	gúl+ɔ́+gùl+ɔ́
2843	TomoKanDiangassagou	vomir, emit vomit	gùl+ɛ̀
2844	TomoKanSegue	vomir, emit vomit	gùl+ɛ́+gùl+ɛ̀
2845	YandaDom	vomir, emit vomit	úlóúl+ó
2846	YornoSo	vomir, emit vomit	gúl+ɔ̀+gùl+ɔ́
#
14549	BankanTey	wake up, awaken	bìy+óòn+jír+í
14550	BenTey	wake up, awaken	yùr+ɔ́
14551	Bunoge	wake up, awaken	yúl+ɛ̀
14552	DogulDomBendiely	wake up, awaken	yùl+ɛ́
14553	DonnoSo	wake up, awaken	yèm+é
14554	JamsayDouentza	wake up, awaken	ɲùwⁿ+ó
14555	JamsayMondoro	wake up, awaken	ɲùwⁿ+ó
14556	Mombo	wake up, awaken	yúl+ɛ́
14557	BonduSoNajamba	wake up, awaken	wùl+í+yɛ́
14558	Nanga	wake up, awaken	wùr+ɔ́
14559	Penange	wake up, awaken	yúl+ɛ́
14560	PergeTegu	wake up, awaken	ɲùwⁿ+ɔ̀
14561	TebulUre	wake up, awaken	yùl+ɛ́
14566	TogoKan	wake up, awaken	gìn+ɛ́+ɲu�+u�
14567	TommoSoTongoTongo	wake up, awaken	yèm+é
14568	ToroTegu	wake up, awaken	yⁿɔ̀wⁿ+ɔ́
14569	YornoSo	wake up, awaken	íŋél+é
#
6332	BankanTey	wall (of house)	tòó
6333	BankanTey	wall (of house)	kókò+l
6334	BenTey	wall (of house)	ùròtù+líì
6335	Bunoge	wall (of house)	pí+ŋgì
6336	DogulDomBendiely	wall (of house)	kógò+l
6337	DogulDomKundialang	wall (of house)	kógò+l
6338	DonnoSo	wall (of house)	gìnɛ́
6339	DonnoSo	wall (of house)	gìnɛ̀+digù+rú
6340	JamsayDouentza	wall (of house)	gówó
6341	Mombo	wall (of house)	tú+ndú
6342	BonduSoNajamba	wall (of house)	òlèjɛ̀+gɛ̀lɛ́
6343	Nanga	wall (of house)	ndòtù+ndí
6344	Penange	wall (of house)	kɛ́rɔ́
6345	PergeTegu	wall (of house)	ìrèdìì+njí
6346	TebulUre	wall (of house)	ùlògɔ̀+ŋgɔ́
6347	Tiranige	wall (of house)	pí+gí
6348	TogoKan	wall (of house)	gìrⁿí
6349	TommoSoTongoTongo	wall (of house)	gìnɛ̀+dì+ŋgì+rú
6350	ToroTegu	wall (of house)	ílógò+lù
6351	YandaDom	wall (of house)	ʔə̀lò+tùnù
6352	YandaDom	wall (of house)	sìbà
6353	YornoSo	wall (of house)	gɛ̀rⁿɛ̀+bénɛ́
#
13010	BankanTey	want, like, love (sth)	m̀bà+á
13011	BenTey	want, like, love (sth)	jɔ̀r+ɔ́
13012	BenTey	want, like, love (sth)	mááy+í
13013	BenTey	want, like, love (sth)	mᵇááy+í
13014	DogulDomKundialang	want, like, love (sth)	nám+à
13015	DogulDomKundialang	want, like, love (sth)	íb+à
13016	JamsayGourou	want, like, love (sth)	dèn+é
13017	JamsayDouentza	want, like, love (sth)	dèn+é
13018	JamsayMondoro	want, like, love (sth)	dèn+é
13019	Mombo	want, like, love (sth)	nám+mì
13020	Nanga	want, like, love (sth)	jɔ̀r+ɔ́
13021	Nanga	want, like, love (sth)	nàm+à
13022	PergeTegu	want, like, love (sth)	sáw+á
13023	TogoKan	want, like, love (sth)	íwɛ́n+ɛ́
13024	TommoSoTongoTongo	want, like, love (sth)	sún+ɔ́+mɔ́
13025	TommoSoTongoTongo	want, like, love (sth)	mbíy+ɛ́
13026	YandaDom	want, like, love (sth)	ɛ́bíg+í+yɛ́
#
15739	BankanTey	wash (clothing)	súk+ó
15740	BenTey	wash (clothing)	mɔ̀ɣ+ɔ́
15741	Bunoge	wash (clothing)	múnd+ɛ̀
15742	DogulDomBendiely	wash (clothing)	mɔ̀g+ɛ́
15743	DogulDomKundialang	wash (clothing)	mɔ̀g+ɛ́
15744	DonnoSo	wash (clothing)	mɔ́g+ɛ̀
15745	JamsayGourou	wash (clothing)	súm+ó
15746	JamsayDouentza	wash (clothing)	súm+ó
15747	JamsayMondoro	wash (clothing)	súm+ó
15748	Mombo	wash (clothing)	mɔ́g+ɛ́
15749	BonduSoNajamba	wash (clothing)	mɔ̀g+ɛ́
15750	Nanga	wash (clothing)	mɔ̀g+ɔ́
15751	Penange	wash (clothing)	mɔ́g+ɛ́
15752	PergeTegu	wash (clothing)	súmb+ɔ́
15753	Tiranige	wash (clothing)	mɔ́g+ɔ́
15754	TogoKan	wash (clothing)	súm+ɔ́
15755	TommoSoTongoTongo	wash (clothing)	mɔ̀g+ɔ́
15756	ToroTegu	wash (clothing)	mɔ̀g+ɔ́
15757	YandaDom	wash (clothing)	mɔ̀g+ɔ́
15758	YornoSo	wash (clothing)	súm+ɔ́
#
15727	BankanTey	wash (one's hands)	m̀bɔ̌+ɔ̌
15728	BenTey	wash (one's hands)	mɔ̀ɣ+ɔ́
15729	JamsayDouentza	wash (one's hands)	súm+ó
15730	Mombo	wash (one's hands)	mɔ́g+ɛ́
15731	Nanga	wash (one's hands)	dò+ó
15732	PergeTegu	wash (one's hands)	súmb+ɔ́
15733	Tiranige	wash (one's hands)	mɔ́g+ɔ́
15734	TogoKan	wash (one's hands)	súm+ɔ́
15735	TommoSoTongoTongo	wash (one's hands)	nùm+ɔ́+mɔ̀g+ɔ́
15736	ToroTegu	wash (one's hands)	mɔ̀g+ɔ́
15737	YandaDom	wash (one's hands)	nùm+à+mɔ̀g+ɔ́
15738	YornoSo	wash (one's hands)	nǒyⁿsúm+ɔ́
#
15759	BankanTey	wash (pots, knives, etc.)	m̀bɔ̌+ɔ̌
15760	BenTey	wash (pots, knives, etc.)	mɔ̀ɣ+ɔ́
15761	Bunoge	wash (pots, knives, etc.)	múnd+ɛ̀
15762	DogulDomBendiely	wash (pots, knives, etc.)	mɔ̀g+ɛ́
15763	DogulDomKundialang	wash (pots, knives, etc.)	mɔ̀g+ɛ́
15764	JamsayDouentza	wash (pots, knives, etc.)	súm+ó
15765	Mombo	wash (pots, knives, etc.)	mɔ́g+ɛ́
15766	BonduSoNajamba	wash (pots, knives, etc.)	mɔ̀g+ɛ́
15767	Nanga	wash (pots, knives, etc.)	mɔ̀g+ɔ́
15768	Penange	wash (pots, knives, etc.)	mɔ́g+ɛ́
15769	PergeTegu	wash (pots, knives, etc.)	súmb+ɔ́
15770	Tiranige	wash (pots, knives, etc.)	mɔ́g+ɔ́
15771	TogoKan	wash (pots, knives, etc.)	súm+ɔ́
15772	TommoSoTongoTongo	wash (pots, knives, etc.)	mɔ̀g+ɔ́
15773	ToroTegu	wash (pots, knives, etc.)	mɔ̀g+ɔ́
15774	YandaDom	wash (pots, knives, etc.)	mɔ̀g+ɔ́
15775	YornoSo	wash (pots, knives, etc.)	súm+ɔ́
#
4070	Ampari	water	míí
4071	BankanTey	water	níì
4072	BenTey	water	níì
4073	Bunoge	water	gɔ́
4074	DogulDomBendiely	water	ʔɲ́ì
4075	DogulDomBendiely	water	ʔɲ́ù
4076	DogulDomKundialang	water	ńɲù
4077	DonnoSo	water	díì
4078	JamsayGourou	water	níí
4079	JamsayDouentza	water	níí
4080	JamsayMondoro	water	níí
4081	Mombo	water	míì
4082	BonduSoNajamba	water	í+ŋgé
4083	BonduSoNajamba	water	ínjé
4084	Nanga	water	níì
4085	Penange	water	mìì
4086	PergeTegu	water	níí
4087	TebulUre	water	ínjé
4088	Tiranige	water	míí
4089	TogoKan	water	díí
4090	TommoSoTongoTongo	water	díí
4091	TomoKanSegue	water	jíí
4092	ToroTegu	water	ní
4093	YandaDom	water	ínjú
4094	YornoSo	water	dìí
#
6592	BankanTey	waves (of water)	bɛ́+mpɛ̀
6593	BenTey	waves (of water)	nììtù+mɔ̂y+ⁿ
6594	Mombo	waves (of water)	mììkú+ndè
6595	Nanga	waves (of water)	nɔ̀ŋì+rⁿí
6596	PergeTegu	waves (of water)	ò+ndò+ngí+rè
6597	TogoKan	waves (of water)	dììwà+ɲùrⁿú
6598	TommoSoTongoTongo	waves (of water)	dììtó+mbó+dɛ̀
6599	ToroTegu	waves (of water)	bɛ́+mpɛ́ɛ́+gɛ̀
6600	YornoSo	waves (of water)	dììmɛ̌ɛ̌
#
9416	BankanTey	weak, feeble (person or animal)	kɔ̀yúm
9417	BankanTey	weak, feeble (person or animal)	lɔ́kkàm
9418	BenTey	weak, feeble (person or animal)	jáásùm
9419	DogulDomKundialang	weak, feeble (person or animal)	jáàs
9420	DonnoSo	weak, feeble (person or animal)	kɔ́+ykɔ̀y
9421	JamsayDouentza	weak, feeble (person or animal)	kɔ̌+y
9422	Mombo	weak, feeble (person or animal)	wálékánámándág+à
9423	BonduSoNajamba	weak, feeble (person or animal)	yɔ̀rɛ̂+ɛ̂
9424	Nanga	weak, feeble (person or animal)	kɔ̌+y
9425	PergeTegu	weak, feeble (person or animal)	kɔ̌+y
9426	TommoSoTongoTongo	weak, feeble (person or animal)	yɔ̀r+ú
9427	TommoSoTongoTongo	weak, feeble (person or animal)	kɔ̌+y
9428	ToroTegu	weak, feeble (person or animal)	kɔ́ŋ+ɔ́
9429	ToroTegu	weak, feeble (person or animal)	làál+à
9430	YandaDom	weak, feeble (person or animal)	tírg+ù
9431	YornoSo	weak, feeble (person or animal)	kɔ̀ý
9432	YornoSo	weak, feeble (person or animal)	yɛ̀mɛ̀lɛ̀ý
#
3856	BankanTey	weave (fabric, from cotton thread)	tíy+ɛ́
3857	BenTey	weave (fabric, from cotton thread)	tíy+ɛ́
3858	Bunoge	weave (fabric, from cotton thread)	tíy+ɛ̀
3859	DogulDomKundialang	weave (fabric, from cotton thread)	ɛ́rɛ̀
3860	DonnoSo	weave (fabric, from cotton thread)	tɛ̂+ɛ̂
3861	JamsayDouentza	weave (fabric, from cotton thread)	tɛ́ɛ+�ⁿ
3862	JamsayDouentza	weave (fabric, from cotton thread)	tí+íⁿ
3863	JamsayMondoro	weave (fabric, from cotton thread)	tí+íⁿ
3864	Mombo	weave (fabric, from cotton thread)	gɛ̀z+ì+ty+ɛ́+ɛ́
3865	BonduSoNajamba	weave (fabric, from cotton thread)	tíy+ɛ́
3866	Nanga	weave (fabric, from cotton thread)	tɛ́+ɛ́
3867	Penange	weave (fabric, from cotton thread)	tíy+ɛ́
3868	PergeTegu	weave (fabric, from cotton thread)	tɛ́+ɛ́
3869	TebulUre	weave (fabric, from cotton thread)	t+ɛ́
3870	Tiranige	weave (fabric, from cotton thread)	tíy+ɔ́
3871	TogoKan	weave (fabric, from cotton thread)	tɛ́+ɛ́
3872	TommoSoTongoTongo	weave (fabric, from cotton thread)	tíyⁿ+ɛ́
3873	TomoKanSegue	weave (fabric, from cotton thread)	cɛ́+ɛ́
3874	ToroTegu	weave (fabric, from cotton thread)	tí
3875	YandaDom	weave (fabric, from cotton thread)	tíy+ɛ́
3876	YornoSo	weave (fabric, from cotton thread)	tɛ́+ɛ́
#
8450	BankanTey	week	zúzú+yáàzú+zúyáà
8451	BankanTey	week	ɛ́wááyáàɛ́+wááyáà
8452	BenTey	week	jújú
8453	Bunoge	week	yú+gù
8454	DogulDomBendiely	week	júú+gù
8455	DogulDomKundialang	week	jûjû+g
8456	DonnoSo	week	jú+gù
8457	JamsayDouentza	week	jú+gú
8458	Mombo	week	jú+gù
8459	BonduSoNajamba	week	jùgî+n
8460	Nanga	week	jú+gú
8461	Penange	week	èbàyù+gú
8462	PergeTegu	week	jú+gú
8463	TebulUre	week	zú+gó
8466	Tiranige	week	yɔ̀+ntɛ̀+rɛ́
8467	TogoKan	week	jú+gú
8468	TommoSoTongoTongo	week	bày+sɔ̌y
8469	ToroTegu	week	ìwàjí+ró
8470	YandaDom	week	zùwó
8471	YornoSo	week	jú+gú
#
13382	BankanTey	weep (verb only)	y+ɔ́
13383	BenTey	weep (verb only)	y+ɔ́
13384	Bunoge	weep (verb only)	pé+è
13385	DogulDomKundialang	weep (verb only)	yɛ̂+ɛ̂
13386	DonnoSo	weep (verb only)	yà+á
13387	JamsayGourou	weep (verb only)	ɛ́ɛ+�ⁿ
13388	JamsayDouentza	weep (verb only)	ɛ̌ɛ+�ⁿ
13389	JamsayDouentza	weep (verb only)	pé+é
13390	JamsayMondoro	weep (verb only)	ɛ̌ɛ+�ⁿ
13391	Mombo	weep (verb only)	wɛ́+ɛ́
13392	BonduSoNajamba	weep (verb only)	ɲ+ɛ̀
13393	Nanga	weep (verb only)	kóy+ó
13394	Penange	weep (verb only)	wwɛ́+ɛ́
13395	PergeTegu	weep (verb only)	kóy+ó
13396	Tiranige	weep (verb only)	kɔ́m+ɔ́
13397	TogoKan	weep (verb only)	kɔ́ɔ+�ⁿ
13398	TommoSoTongoTongo	weep (verb only)	píy+é
13399	ToroTegu	weep (verb only)	y+ɛ́
13400	ToroTegu	weep (verb only)	pé
13401	YandaDom	weep (verb only)	y+ɛ́
13402	YornoSo	weep (verb only)	pí+í
13403	YornoSo	weep (verb only)	yé+é
#
6992	BankanTey	west	ùsútà+ŋgà+ya᷈a᷈+m
6993	BankanTey	west	gór+gàl
6994	BenTey	west	tèŋì+dáà
6995	BenTey	west	tèŋ+dáà
6996	Bunoge	west	ʔìró+dì+mà
6997	DogulDomBendiely	west	pɛ̀gɛ́+l
6998	DogulDomKundialang	west	pɛ̀gɛ́+l
6999	DonnoSo	west	kɔ̀lú
7000	JamsayGourou	west	tèŋù+dáɣá
7001	JamsayDouentza	west	tɛ̀+ndá+ɣá
7002	JamsayDouentza	west	tɛ̌ŋ
7003	JamsayMondoro	west	tɛ̌ŋ
7004	Mombo	west	ááté+gè
7005	BonduSoNajamba	west	yɛ́+ndɛ̀
7006	Nanga	west	ùsìyé+gínɔ́
7007	Penange	west	gɛ̀ɛ̀ⁿtí+bíl
7008	PergeTegu	west	nìnìì+númɔ́+gú
7009	TebulUre	west	ùdùpí+lé+ŋgó
7010	TebulUre	west	ùdùtú+mbú+gó
7011	Tiranige	west	ààsélé
7012	TogoKan	west	tɛ̀ŋ+dá+gá
7013	TommoSoTongoTongo	west	nú+mbú+gó
7014	TommoSoTongoTongo	west	dáá
7015	ToroTegu	west	lúwò
7016	YandaDom	west	píló+ŋ
7017	YornoSo	west	nàm+númɔ́+ŋ
#
16129	BankanTey	wet (adjective)	ɔ̀rúm
16130	BenTey	wet (adjective)	ɔ̀r+ú
16131	Bunoge	wet (adjective)	tɛ̀mb+ɛ̀
16132	DogulDomBendiely	wet (adjective)	ólùg+ù
16133	DogulDomKundialang	wet (adjective)	ɔ̀lùg+ú
16134	DonnoSo	wet (adjective)	ɔ̀l+ú
16135	JamsayDouentza	wet (adjective)	tɛ̌m
16136	JamsayMondoro	wet (adjective)	tɛ̌m
16137	Mombo	wet (adjective)	ɛ́mb+ɛ́
16138	BonduSoNajamba	wet (adjective)	tèmbó+ò
16139	Nanga	wet (adjective)	tɛ́mbíyy+ɛ́
16140	Nanga	wet (adjective)	ɔ̀r+í
16141	Penange	wet (adjective)	ɛ̀mb+ɛ̀
16142	PergeTegu	wet (adjective)	ɔ̀r+ú
16143	PergeTegu	wet (adjective)	tɛ́mbíyɛ́s+à
16144	Tiranige	wet (adjective)	sómbés+á
16145	Tiranige	wet (adjective)	ɛ́w+ⁿ
16146	TogoKan	wet (adjective)	ɔ̀r+ú
16147	TommoSoTongoTongo	wet (adjective)	ɛ́nníyáád+ɛ̀
16148	ToroTegu	wet (adjective)	ɔ̀t+ú
16149	YandaDom	wet (adjective)	ɔ̀l
16150	YornoSo	wet (adjective)	ɔ̌l
#
11314	Ampari	what?	ìnjɛ́
11315	BankanTey	what?	njé
11316	BenTey	what?	njé
11317	Bunoge	what?	ʔébégè
11318	DogulDomBendiely	what?	ŋ̀gó
11319	DogulDomKundialang	what?	ŋ̀gó+ŋ́
11320	DonnoSo	what?	ìnjú
11321	DonnoSo	what?	ìnjéè
11322	JamsayDouentza	what?	ìɲé
11323	Mombo	what?	ínjè
11324	BonduSoNajamba	what?	yèŋgé
11325	Nanga	what?	kɔ̀+ɲɛ́
11326	Nanga	what?	nɲɛ́
11327	Penange	what?	njɛ̀
11328	PergeTegu	what?	ìnjé
11329	TebulUre	what?	ìnjé
11330	TebulUre	what?	c+ìnjé
11331	Tiranige	what?	ndégé
11332	TogoKan	what?	ìŋé
11333	TommoSoTongoTongo	what?	ńjɛ́
11334	ToroTegu	what?	yé
11335	YandaDom	what?	ʔə̀ɲè
11336	YandaDom	what?	cì+ʔə̀ɲè
11337	YornoSo	what?	njɛ́
11338	YornoSo	what?	ìnjɛ́
#
5271	BankanTey	wheat	àlká+mà
5272	BenTey	wheat	àlká+mà
5273	DogulDomBendiely	wheat	áràkà+mà
5274	DogulDomKundialang	wheat	árkà+mà
5275	DonnoSo	wheat	àlkà+má
5276	JamsayDouentza	wheat	álká+mà
5277	BonduSoNajamba	wheat	àlká+mà
5278	Nanga	wheat	àlká+mâ
5279	PergeTegu	wheat	àrká+mà
5280	TebulUre	wheat	àlká+má
5281	Tiranige	wheat	àlkà+má
5282	TogoKan	wheat	àlkáá+má
5283	TommoSoTongoTongo	wheat	árkà+mà
5284	YandaDom	wheat	árkà+mà
5285	YornoSo	wheat	àlká+má
#
11416	BankanTey	when? (at what time?)	wàwtù#àŋgú#ɲâŋ
11417	BankanTey	when? (at what time?)	lɛ̀ɛ̀rù#àŋgú#ɲâ
11418	BenTey	when? (at what time?)	wàgàtù#ǎŋ#ɲâyⁿ
11419	BenTey	when? (at what time?)	lɛ̀ɛ̀rɛ̀#njé#ɲâyⁿ
11420	Bunoge	when? (at what time?)	nà#wáárì
11421	Bunoge	when? (at what time?)	ʔèbègé#wàgâr
11422	DogulDomKundialang	when? (at what time?)	àg+wáárù+ŋ̀
11423	DonnoSo	when? (at what time?)	wàgùrù#yɔ̀gɔ́
11424	JamsayDouentza	when? (at what time?)	wàkàtì#yɔ́kkɔ̀#lè
11425	JamsayDouentza	when? (at what time?)	lɛ̀ɛ̀rɛ̀#yɔ́kkɔ̀#lè
11426	Mombo	when? (at what time?)	wàgùrù#mómbó
11427	BonduSoNajamba	when? (at what time?)	lèèr#àŋgí#mà
11428	Nanga	when? (at what time?)	wàgàtì#àrⁿáŋá
11429	Nanga	when? (at what time?)	ɛ̀ɛ̀r#àrⁿáŋá
11430	Penange	when? (at what time?)	wèn#wàgárà
11431	PergeTegu	when? (at what time?)	yǎw#dógùrù
11432	TebulUre	when? (at what time?)	ààrⁿá
11433	Tiranige	when? (at what time?)	áná+ŋgà
11434	TogoKan	when? (at what time?)	yàá#téŋé#bè
11435	TommoSoTongoTongo	when? (at what time?)	wàkàdù#yàgú
11436	TommoSoTongoTongo	when? (at what time?)	ńjɛ́#wáárú#le
11437	ToroTegu	when? (at what time?)	yàgá#cɛ́là
11438	ToroTegu	when? (at what time?)	yàgá#túwⁿɔ̀
11439	YandaDom	when? (at what time?)	wàkàtù#ʔə̀ɲì#míí
11440	YornoSo	when? (at what time?)	wààrù#yɔ̀gɔ̌ɔ̌#lé
#
11392	Ampari	where? (location)	wⁿɔ̂wⁿ
11393	BankanTey	where? (location)	ǎnnì
11394	BenTey	where? (location)	án+dáá
11395	Bunoge	where? (location)	ná+lò
11396	DogulDomBendiely	where? (location)	àŋá
11397	DogulDomKundialang	where? (location)	àŋáá
11398	DonnoSo	where? (location)	yɔ̀gɔ́#ràà
11399	JamsayDouentza	where? (location)	yɔ̌ɔ̌#lé
11400	JamsayMondoro	where? (location)	yɔ̌w#lé
11401	Mombo	where? (location)	mándà
11402	BonduSoNajamba	where? (location)	àníì
11403	BonduSoNajamba	where? (location)	ǎn
11404	Nanga	where? (location)	àrⁿáŋá
11405	Penange	where? (location)	mbá
11406	PergeTegu	where? (location)	yǎw
11407	TebulUre	where? (location)	àndí
11408	Tiranige	where? (location)	àná
11409	TogoKan	where? (location)	ya᷈a᷈
11410	TommoSoTongoTongo	where? (location)	yàbáá
11411	TommoSoTongoTongo	where? (location)	yàgú#nɛ
11412	ToroTegu	where? (location)	yàgá
11413	YandaDom	where? (location)	àmbáá
11414	YornoSo	where? (location)	yɔ̀gɔ̌ɔ̌#nɛ̀
11415	YornoSo	where? (location)	yàbáá
#
11370	BankanTey	which?	àŋgú
11371	BenTey	which?	àŋgû+m
11372	BenTey	which?	àŋgú#kú+m̀
11373	DogulDomBendiely	which?	ágí
11374	DogulDomKundialang	which?	àgú
11375	DonnoSo	which?	yɔ̀gɔ́
11376	JamsayDouentza	which?	yɔ́kkɔ̀
11377	JamsayMondoro	which?	yɔ̌w
11378	JamsayMondoro	which?	yɔ́kkɔ̀
11379	Mombo	which?	mómbó
11380	BonduSoNajamba	which?	àŋgú
11381	Nanga	which?	àŋgú
11382	PergeTegu	which?	yǎwkɔ̀
11383	TebulUre	which?	à+gú
11384	TebulUre	which?	à+m
11385	Tiranige	which?	árí
11386	TogoKan	which?	yàá+kɔ́
11387	TommoSoTongoTongo	which?	yàgú
11388	ToroTegu	which?	yàgá+sì
11389	YandaDom	which?	àŋgó
11390	YandaDom	which?	àŋgɛ́
11391	YornoSo	which?	yɔ̀gɔ̌ɔ̌
#
13340	BankanTey	whisper (verb only)	zɔ̂wⁿ
13341	BenTey	whisper (verb only)	yòòr+ó
13342	JamsayGourou	whisper (verb only)	gɛ̀ɛ̀r+ɛ́
13343	JamsayDouentza	whisper (verb only)	yòòr+ó
13344	Mombo	whisper (verb only)	tém+é+lì
13345	Nanga	whisper (verb only)	yòòr+ó
13346	PergeTegu	whisper (verb only)	yòòr+ó
13347	TogoKan	whisper (verb only)	gɛ̌ɛ̌r+ì
13348	TommoSoTongoTongo	whisper (verb only)	mèl+é
13349	ToroTegu	whisper (verb only)	síw+ú+rá
13350	YandaDom	whisper (verb only)	jɛ̀l+ɛ́
13351	YornoSo	whisper (verb only)	yòól+ó
#
13364	BankanTey	whistle (from the mouth) (verb only)	pó
13365	BenTey	whistle (from the mouth) (verb only)	pó
13366	DogulDomKundialang	whistle (from the mouth) (verb only)	sús+ɛ̀
13367	DonnoSo	whistle (from the mouth) (verb only)	súdɛ̀+ɛ̀
13368	JamsayGourou	whistle (from the mouth) (verb only)	póór+ó
13369	JamsayDouentza	whistle (from the mouth) (verb only)	pór+ó+wó
13370	Mombo	whistle (from the mouth) (verb only)	wél+é
13371	BonduSoNajamba	whistle (from the mouth) (verb only)	péb+í
13372	Nanga	whistle (from the mouth) (verb only)	pó+ó
13373	Penange	whistle (from the mouth) (verb only)	púb+ú+lè
13374	PergeTegu	whistle (from the mouth) (verb only)	tút+ú+sɔ́
13375	PergeTegu	whistle (from the mouth) (verb only)	píy+ɛ́
13376	Tiranige	whistle (from the mouth) (verb only)	péw+ó
13377	TogoKan	whistle (from the mouth) (verb only)	wír+ɛ́
13378	TommoSoTongoTongo	whistle (from the mouth) (verb only)	póób+í+yó
13379	ToroTegu	whistle (from the mouth) (verb only)	yìr+ó
13380	YandaDom	whistle (from the mouth) (verb only)	púb+í+yɛ́
13381	YornoSo	whistle (from the mouth) (verb only)	pób+ú+lɛ́+ɛ́
#
15902	Ampari	white, light-colored	tòòmb+ò
15903	BankanTey	white, light-colored	pínd+ɛ́
15904	BenTey	white, light-colored	pílɛ́m
15905	BenTey	white, light-colored	pílɛ́y+ɛ̀
15906	Bunoge	white, light-colored	sìm+à
15907	DogulDomBendiely	white, light-colored	pílàŋ
15908	DogulDomKundialang	white, light-colored	pílàŋ+�
15909	DonnoSo	white, light-colored	píl+ù
15910	JamsayGourou	white, light-colored	pír+ú
15911	JamsayDouentza	white, light-colored	pír+ú
15912	JamsayMondoro	white, light-colored	pír+ú
15913	Mombo	white, light-colored	tómb+ò
15914	BonduSoNajamba	white, light-colored	píl+ɛ̀
15915	Nanga	white, light-colored	pír+í
15916	Penange	white, light-colored	tòmb+ò
15917	PergeTegu	white, light-colored	pír+í
15918	TebulUre	white, light-colored	pílmb+ɔ̀
15919	TebulUre	white, light-colored	pîlg+ɔ̀
15920	Tiranige	white, light-colored	púl+ɛ́
15921	TogoKan	white, light-colored	pír+í
15922	TommoSoTongoTongo	white, light-colored	píl+ú
15923	ToroTegu	white, light-colored	pír+ú
15924	YandaDom	white, light-colored	píl+ɛ́
15925	YornoSo	white, light-colored	píl
#
11293	Ampari	who?	wàà
11294	BankanTey	who?	ǎm
11295	BenTey	who?	ǎ+m
11296	Bunoge	who?	ʔààyè
11297	DogulDomBendiely	who?	ámí
11298	DogulDomKundialang	who?	ǎm
11299	DonnoSo	who?	a᷈a᷈
